,title,doi,year,exists_in_openalex
238,Risk factors associated with strongylid egg count prevalence and abundance in the United States equine population,10.1016/j.vetpar.2018.05.006,2018,True
239,Socioecological Determinants of Drought Impacts and Coping Strategies for Ranching Operations in the Great Plains,10.1016/j.rama.2019.01.002,2019,True
240,Combining Multiple Methods in Establishment Questionnaire Testing: The 2017 Census of Agriculture Testing Bento Box,10.2478/jos-2018-0016,2018,True
241,Farmer Attitudes Toward Cooperative Approaches to Herbicide Resistance Management: A Common Pool Ecosystem Service Challenge,10.1016/j.ecolecon.2018.11.023,2019,True
242,Agricultural Water Allocation under Uncertainty: Redistribution of Water Shortage Risk,10.1093/ajae/aay058,2018,True
243,"Economic, policy, and social trends and challenges of introducing oilseed and pulse crops into dryland wheat cropping systems",10.1016/j.agee.2017.03.018,2018,True
244,Economic Impacts of the Green Industry in the United States,10.32473/edis-fe566-2005,2019,True
245,Surrogate-based multi-objective optimization of management options for agricultural landscapes using artificial neural networks,10.1016/j.ecolmodel.2019.02.018,2019,True
246,Consistency Between NASS Surveyed Soil Moisture Conditions and SMAP Soil Moisture Observations,10.1029/2018wr024475,2019,True
247,Organic barley producers’ desired qualities for crop improvement,10.1007/s13165-020-00299-y,2020,True
248,Conservation plans and soil and water conservation practice use: Evidence from Iowa,10.2489/jswc.2021.00166,2021,True
249,Just or bust? Energy justice and the impacts of siting solar pyrolysis biochar production facilities,10.1016/j.erss.2019.101259,2019,True
250,Aligning agri-environmental subsidies and environmental needs: a comparative analysis between the US and EU,10.1088/1748-9326/abfa4e,2021,True
251,Two-phase simulation-based location-allocation optimization of biomass storage distribution,10.1016/j.simpat.2018.05.006,2018,True
252,Small area estimation: its evolution in five decades,10.21307/stattrans-2020-022,2020,True
253,Women's Work? The Relationship between Farmwork and Gender Self‐Perception,10.1111/ruso.12207,2018,True
254,Do cost-share programs increase cover crop use? Empirical evidence from Iowa,10.1017/s1742170521000132,2021,True
255,Financial stress and farm bankruptcies in US agriculture,10.1108/afr-05-2017-0030,2018,True
256,Measuring Embodied Blue Water in American Diets: An EIO Supply Chain Approach,10.1016/j.ecolecon.2017.12.028,2018,True
257,"Patterns of genetic differentiation in Colorado potato beetle correlate with contemporary, not historic, potato land cover",10.1111/eva.12757,2019,True
258,Realistic assumptions about spatial locations and clustering of premises matter for models of foot-and-mouth disease spread in the United States,10.1371/journal.pcbi.1007641,2020,True
259,The Impact of Shale Oil and Gas Development on Rangelands in the Permian Basin Region: An Assessment Using High-Resolution Remote Sensing Data,10.3390/rs13040824,2021,True
260,Spatial greenhouse gas emissions from US county corn production,10.1007/s11367-018-1506-0,2018,True
261,Functional Wetland Loss Drives Emerging Risks to Waterbird Migration Networks,10.3389/fevo.2022.844278,2022,True
262,Designing multifunctional woody polycultures according to landowner preferences in Central Illinois,10.1007/s10457-019-00350-2,2019,True
263,Simulating winter rye cover crop production under alternative management in a corn‐soybean rotation,10.1002/agj2.20377,2020,True
264,Short communication: Identifying challenges and opportunities for improved nutrient management through the USDA's Dairy Agroecosystem Working Group,10.3168/jds.2017-13819,2018,True
265,Irrigation-limited yield gaps: trends and variability in the United States post-1950,10.1088/2515-7620/ab2aee,2019,True
266,Identifying Wetland Consolidation Using Remote Sensing in the North Dakota Prairie Pothole Region,10.1029/2018wr023338,2018,True
267,Sales impacts of direct marketing choices: treatment effects with multinomial selectivity,10.1093/erae/jbx038,2018,True
268,Wild bee species abundance and richness across an urban–rural gradient,10.1007/s10841-018-0068-6,2018,True
269,A Deep Learning Approach to Mapping Irrigation Using Landsat: IrrMapper U-Net,10.1109/tgrs.2022.3175635,2022,True
270,"Rye cover crop increases earthworm populations and reduces losses of broadcast, fall-applied, fertilizers in surface runoff",10.1016/j.still.2018.03.004,2018,True
271,Sugarcane and sugar yields in Louisiana (1911–2018): Varietal development and mechanization,10.1002/csc2.20045,2020,True
272,Characteristics of farms applying for cannabis cultivation permits,10.3733/ca.2019a0019,2019,True
273,Use of cover crop fields by migratory and resident birds,10.1016/j.agee.2017.09.039,2018,True
274,Investing in stockpeople is an investment in animal welfare and agricultural sustainability,10.1093/af/vfy015,2018,True
275,Did the $660 Billion Paycheck Protection Program and $220 Billion Economic Injury Disaster Loan Program Get Disbursed to Minority Communities in the Early Stages of COVID-19?,10.3386/w28321,2021,True
276,Contemporary range expansion of the Virginia opossum (<i>Didelphis</i><i>virginiana</i>) impacted by humans and snow cover,10.1139/cjz-2017-0071,2018,True
277,The Role of Strategic Uncertainty in Area‐wide Pest Management Decisions of Florida Citrus Growers,10.1093/ajae/aaz006,2019,True
278,Soil health conceptualization differs across key stakeholder groups in the Midwest,10.2489/jswc.2021.02158,2021,True
279,A Systematic Review on Case Studies of Remote-Sensing-Based Flood Crop Loss Assessment,10.3390/agriculture10040131,2020,True
280,Projected losses of ecosystem services in the US disproportionately affect non-white and lower-income populations,10.1038/s41467-021-23905-3,2021,True
281,Spatio-temporal patterns and characteristics of swine shipments in the U.S. based on Interstate Certificates of Veterinary Inspection,10.1038/s41598-019-40556-z,2019,True
282,Optimization of the Algal Biomass to Biodiesel Supply Chain: Case Studies of the State of Oklahoma and the United States,10.3390/pr8040476,2020,True
283,Relative Abundance Trends of Bird Populations in High Intensity Croplands in the Central United States,10.1002/ieam.4083,2018,True
284,Risk of African Swine Fever Virus Sylvatic Establishment and Spillover to Domestic Swine in the United States,10.1089/vbz.2018.2386,2019,True
285,Odorous compounds sources and transport from a swine deep-pit finishing operation: A case study,10.1016/j.jenvman.2018.10.110,2019,True
286,Potential Benefits from Innovations to Reduce Heat and Water Stress in Agriculture,10.1086/697305,2018,True
287,"""Being Stewards of Land is Our Legacy"": Exploring the Lived Experiences of Young Black Farmers",10.5304/jafscd.2019.084.007,2019,True
288,Local Foods Go Downstream: Exploring the Spatial Factors Driving U.S. Food Manufacturing,10.1002/aepp.13046,2020,True
289,Community-Supported Agriculture Marketing Performance: Results from Pilot Market Channel Assessments in Colorado,10.3390/su11102950,2019,True
290,Modeling the Supporting Ecosystem Services of Depressional Wetlands in Agricultural Landscapes,10.1007/s13157-020-01297-2,2020,True
291,A Data‐Driven Framework to Characterize State‐Level Water Use in the United States,10.1029/2019wr024894,2020,True
292,Optimal locations of fresh produce aggregation facilities in the United States with scale economies,10.1016/j.ijpe.2018.01.007,2018,True
293,Generation of swine movement network and analysis of efficient mitigation strategies for African swine fever virus,10.1371/journal.pone.0225785,2019,True
294,Evaluating the Untapped Potential of U.S. Conservation Investments to Improve Soil and Environmental Health,10.3389/fsufs.2020.547876,2020,True
295,Temporal and geographic drivers of biomass residues in California,10.1016/j.resconrec.2018.08.022,2018,True
296,Individual- and county-level factors associated with farmers’ use of 4R Plus nutrient management practices,10.2489/jswc.2023.00002,2023,True
297,Farmland Rental Rates: Does Organic Certification Matter?,10.3368/wple.97.1.030119-0032r2,2021,True
298,The land use legacy effect: looking back to see a path forward to improve management,10.1088/1748-9326/abe14c,2021,True
299,Spatially Mediated Peer Effects in the Adoption of Conservation Agriculture Practices,10.1017/aae.2020.24,2020,True
300,Satellite-Based Observations Reveal Effects of Weather Variation on Rice Phenology,10.3390/rs12091522,2020,True
301,"Baselines, Trajectories, and Scenarios: Exploring Agricultural Production in the Northeast U.S.",10.5304/jafscd.2018.082.015,2018,True
302,Conservation Reserve Program is a key element for managing white-tailed deer populations at multiple spatial scales,10.1016/j.jenvman.2019.109299,2019,True
303,"An Integrated Food, Energy, and Water Nexus, Human Well-Being, and Resilience (FEW-WISE) Framework: New Mexico",10.3389/fenvs.2021.667018,2021,True
304,The power-law distribution of agricultural land size,10.1080/02664763.2019.1624695,2019,True
305,Management of Multiple Sources of Risk in Livestock Production,10.1017/aae.2020.31,2021,True
306,Cost of regulations on US catfish farms,10.1111/jwas.12917,2022,True
307,"Contrasting stakeholder and scientist conceptual models of food-energy-water systems: a case study in Magic Valley, Southern Idaho",10.18174/sesmo.2020a16312,2019,True
308,"Groundwater level changes with a focus on agricultural areas in the Mid-Atlantic region of the United States, 2002–2016",10.1016/j.envres.2019.01.004,2019,True
309,Producing Official County-Level Agricultural Estimates in the United States: Needs and Challenges,10.1214/18-sts687,2019,True
310,"Modeling the Choice of Tillage Used for Dryland Corn, Wheat and Soybean Production by Farmers in Kansas",10.1017/age.2017.23,2018,True
311,"Landsat-based Irrigation Dataset (LANID): 30-m resolution maps of irrigation distribution, frequency, and change for the U.S., 1997–2017",10.5194/essd-2021-207,2021,True
312,"Agro-Climatic Data by County: A Spatially and Temporally Consistent U.S. Dataset for Agricultural Yields, Weather and Soils",10.3390/data4020066,2019,True
313,"Seasonal Disconnect Between Streamflow and Retention Shapes Riverine Nitrogen Export in the Willamette River Basin, Oregon",10.1007/s10021-019-00383-9,2019,True
314,Land‐use change structures carnivore communities in remaining tallgrass prairie,10.1002/jwmg.21492,2018,True
315,Estimating sowing dates from satellite data over the U.S. Midwest: A comparison of multiple sensors and metrics,10.1016/j.rse.2018.03.039,2018,True
316,Adopting Previously Reported Data into the 2022 Census of Agriculture: Lessons Learned from the 2020 <scp>S</scp> eptember Agricultural Survey,10.1002/9781119672333.ch35,2023,True
317,A Novel Method for Estimating State-Grown Edible Portion Fruit and Vegetable Servings Using Agricultural Census Data,10.1016/j.jneb.2023.05.005,2023,True
318,Development and Evaluation of Soil Moisture‐Based Indices for Agricultural Drought Monitoring,10.2134/agronj2018.09.0558,2019,True
319,Combining Survey and Non-survey Data for Improved Sub-area Prediction Using a Multi-level Model,10.1007/s13253-018-0320-2,2018,True
320,Does Cover Crop Management Affect Arthropods in the Subsequent Corn and Soybean Crops in the United States? A Systematic Review,10.1093/aesa/saaa049,2021,True
321,US county-level agricultural crop production typology,10.1186/s13104-019-4594-4,2019,True
322,Anaerobic Digester Production and Cost Functions,10.1016/j.ecolecon.2018.06.013,2018,True
323,An Inventory and Assessment of Sample Sources for Survey Research with Agricultural Producers in the U.S.,10.1080/08941920.2022.2081392,2022,True
324,Survey of U.S. cow-calf producer methods and opinions of cattle health and production record-keeping,10.21423/bovine-vol56no2p1-15,2022,True
325,Modeling and optimizing the beef supply chain in the Northeastern U.S.,10.1111/agec.12708,2022,True
326,Performance of an under-loaded denitrifying bioreactor with biochar amendment,10.1016/j.jenvman.2018.03.111,2018,True
