,year,name
1353,2019,A.P. Giannini Foundation
1354,2019,Texas State University
1362,2022,Southwest Florida Research
1363,2023,Oklahoma State University Oklahoma City
1364,2021,Colorado School of Mines
1365,2021,Princeton University
1367,2019,Northern Great Plains Research Laboratory
1369,2019,National University of San Luis
1371,2020,Agriculture and Food
1373,2020,University of Arkansas at Fayetteville
1376,2020,Cordoba University
1379,2020,Wageningen University & Research
1381,2020,Campbell Soup (United States)
1382,2020,University of Illinois System
1383,2022,University of Maine
1384,2022,Universidade Federal de Mato Grosso
1385,2019,Cornell University
1386,2019,Agricultural & Applied Economics Association
1388,2023,Economic Research Service
1391,2022,University of North Carolina at Chapel Hill
1393,2023,University of Illinois Urbana-Champaign
1396,2021,Economic Research Service
1399,2020,North Carolina Agricultural and Technical State University
1400,2020,North Carolina Central University
1402,2022,University of British Columbia
1403,2022,Robert W. Holley Center for Agriculture & Health
1404,2022,Oregon State University
1405,2022,Center for Global Development
1406,2023,Tufts University
1410,2017,"University of California, San Diego"
1413,2017,Federal Reserve Bank of Chicago
1414,2017,UC Irvine Health
1415,2018,University of Exeter
1416,2018,National Socio-Environmental Synthesis Center
1417,2018,Georgetown University
1419,2023,University of Michigan–Ann Arbor
1421,2023,Mill Valley Public Library
1427,2023,Agricultural & Applied Economics Association
1430,2018,David H. Murdock Research Institute
1433,2023,Université du Québec à Montréal
1435,2024,North Carolina State University
1436,2024,Idaho National Laboratory
1437,2024,Analysis Group (United States)
1438,2021,Keene State College
1440,2021,Earth Science Institute
1441,2022,Texas A&M University
1447,2021,Utah State University
1451,2020,United Soybean Board
1452,2018,University of Arizona
1453,2021,Animal and Plant Health Inspection Service
1456,2018,"University at Albany, State University of New York"
1458,2023,Center for Epidemiology and Animal Health
1459,2023,Animal and Plant Health Inspection Service
1460,2023,University of Warwick
1465,2022,Louisiana State University
1466,2022,Homeland Security and Emergency Management
1470,2021,College of Mexico
1471,2023,Virginia Sea Grant
1472,2023,Virginia Tech
1474,2022,U.S. Energy Information Administration
1476,2018,West Texas A&M University
1479,2017,Eastern Oregon University
1481,2023,University of Saskatchewan
1482,2023,Global Institute for Water Security
1483,2023,NSF National Center for Atmospheric Research
1484,2023,Research Applications (United States)
1486,2023,Tuskegee University
1487,2017,Clemson University
1490,2024,Animal and Plant Health Inspection Service
1491,2024,Colorado State University
1492,2024,Savannah River National Laboratory
1493,2021,Tufts University
1497,2021,University of Oregon
1499,2020,Manaaki Whenua – Landcare Research
1503,2022,Langley Research Center
1504,2019,New Mexico State University
1509,2019,Morgantown High School
1511,2020,Waters (United States)
1513,2023,North Carolina Agricultural and Technical State University
1515,2017,University of Kentucky
1517,2018,United States Department of State
1520,2021,Illinois State University
1521,2023,Leibniz Centre for Agricultural Landscape Research
1522,2023,"University of California, Berkeley"
1523,2023,"University of California, Santa Barbara"
1525,2020,McGill University
1526,2020,University of Regina
1527,2020,Fisheries and Oceans Canada
1528,2020,Idaho State University
1529,2020,University of Washington
1530,2020,Yunnan Normal University
1531,2020,Pennsylvania State University
1532,2020,Laboratoire des Sciences du Climat et de l'Environnement
1533,2020,FLIR Systems (United States)
1534,2020,Strategic Insight (United States)
1535,2020,Universities Space Research Association
1537,2020,Northern Arizona University
1538,2020,Environmental Systems Research Institute (United States)
1539,2020,"University of California, Irvine"
1540,2020,Boston University
1541,2020,GNS Science
1542,2020,University of Colorado Boulder
1543,2020,Cooperative Institute for Research in Environmental Sciences
1544,2024,University of Chicago
1548,2023,University of Tennessee at Knoxville
1554,2020,Tuskegee University
1555,2021,University of Talca
1556,2021,University of Connecticut
1557,2021,Center for the Socioeconomic Impact of Environmental Policies
1558,2021,Austral University of Chile
1559,2021,University of Chile
1564,2017,Texas State University
1566,2024,Plant (United States)
1567,2024,Cornell University
1568,2024,University of Illinois Urbana-Champaign
1569,2020,"University of California, Riverside"
1571,2020,Lawrence Berkeley National Laboratory
1572,2024,Kansas State University
1573,2024,Economic Research Service
1574,2017,Texas Department of Transportation
1575,2017,McKinsey & Company (United States)
1578,2021,U.S. Arid Land Agricultural Research Center
1581,2022,Central State University
1582,2021,Southwest Florida Research
1584,2021,Farmworker Association of Florida
1586,2021,Circle Park
1587,2023,University of Iowa
1588,2023,Ministry of Agriculture and Forestry
1589,2021,Clemson University
1590,2021,Institute of Ecology and Geography
1593,2021,Agricultural & Applied Economics Association
1594,2021,University of Chicago
1596,2021,Rice University
1598,2021,"University of California, Los Angeles"
1599,2021,Tulane University
1600,2021,University of Houston
1601,2023,Oregon State University
1606,2019,University of Puerto Rico-Mayaguez
1607,2019,Bioversity International
1609,2022,ORCID
1611,2022,Climate Central
1613,2022,NOAA Physical Sciences Laboratory
1615,2022,National Oceanic and Atmospheric Administration
1618,2019,Jackson State University
1619,2019,Southern University and Agricultural and Mechanical College
1620,2019,African Development Bank Group
1621,2023,West Texas A&M University
1622,2023,"International Islamic University, Islamabad"
1625,2017,Colorado Parks and Wildlife
1634,2022,University of Seoul
1636,2022,Bayer (United States)
1637,2022,Earth System Science Interdisciplinary Center
1639,2022,University of Newcastle Australia
1640,2022,Institute of Agricultural Resources and Regional Planning
1641,2022,Chinese Academy of Agricultural Sciences
1642,2019,Ambiente Italia (Italy)
1643,2019,BirdLife International
1644,2019,World Water Watch
1645,2019,Dutch Centre for Field Ornithology
1646,2019,Radboud University Nijmegen
1647,2019,Dutch Butterfly Conservation
1650,2017,Bureau of Economic Analysis
1651,2021,Oak Ridge National Laboratory
1652,2021,Knox County Schools
1653,2023,University of Kentucky
1654,2023,Middle East Technical University
1655,2023,Iowa Department of Natural Resources
1656,2023,George Mason University
1664,2017,Universidad ORT Uruguay
1667,2019,Vanderbilt University
1669,2020,Community College of Denver
1670,2020,Front Range Community College
1671,2023,University of Cambridge
1675,2024,University of Illinois at Chicago
1678,2023,University of Arizona
1679,2022,University of Washington
1681,2023,University of North Dakota
1682,2023,University of Idaho
1683,2023,Ducks Unlimited
1684,2023,Arkansas Agricultural Experiment Station
1686,2023,University of New Mexico
1687,2023,Pacific Institute For Research and Evaluation
1688,2023,Southwest Center for Educational Excellence
1689,2023,The University of Texas Health Science Center at Tyler
1690,2023,New Mexico State University
1695,2023,Massachusetts Institute of Technology
1699,2023,Virginia–Maryland College of Veterinary Medicine
1704,2022,Rensselaer Polytechnic Institute
1705,2022,Arkansas State University
1707,2018,Norwegian Institute of Bioeconomy Research
1709,2018,Nanjing University
1710,2018,University of Virginia
1711,2021,University of Seoul
1714,2021,University of Newcastle Australia
1715,2021,Institute of Agricultural Resources and Regional Planning
1716,2021,Chinese Academy of Agricultural Sciences
1717,2020,Jiangsu Academy of Agricultural Sciences
1718,2020,Institute of Agricultural Economics and Development
1719,2020,Oklahoma State University
1720,2020,University of Wisconsin–Milwaukee
1721,2020,Texas A&M University
1722,2023,National Center for Chronic Disease Prevention and Health Promotion
1723,2023,Centers for Disease Control and Prevention
1724,2018,California Department of Food and Agriculture
1730,2020,National Renewable Energy Laboratory
1733,2021,Michigan Technological University
1734,2021,Glenn Research Center
1736,2022,United States Census Bureau
1737,2017,University of Virginia
1738,2017,University of Rhode Island
1739,2017,St. Mary's College of Maryland
1741,2019,Natural Resources Conservation Service
1743,2018,VA Office of Research and Development
1745,2023,International Paper (United States)
1746,2023,Bureau of Economic Analysis
1747,2023,National Bureau of Economic Research
1756,2023,Cornell University
1758,2023,Illinois State University
1760,2021,San Francisco State University
1761,2018,Oak Ridge National Laboratory
1762,2018,Lawrence Livermore National Laboratory
1763,2021,Institut de Biologia Evolutiva
1764,2021,University of Toronto
1765,2021,"University of California, Berkeley"
1767,2021,Max Planck Institute for Biology
1770,2021,National Renewable Energy Laboratory
1776,2024,United States Department of Agriculture
1781,2023,Duke University
1787,2024,Oklahoma State University
1788,2023,Oklahoma State University
1790,2023,Ohio Department of Education
1791,2023,Case Western Reserve University
1792,2023,Center for Environmental Health
1794,2023,U.S. Energy Information Administration
1797,2023,University of Georgia
1799,2024,Iowa State University
1803,2023,Southeast Watershed Research Laboratory
1804,2023,Oak Ridge Associated Universities
1806,2023,University of Mississippi
1809,2024,RTI International
1810,2024,New York University
1811,2024,United States Department of Education
1813,2024,National Science Foundation
1814,2024,National Center for Science and Engineering Statistics
